Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
China,CHN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,35.9374250970742,34.9209180937758,42.7067586969566,41.3937368339755,43.6699484170093,47.5837179844758,47.3471486147081,47.1665347121138,47.324908099934,47.6780902151492,..,..
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,10.2080525010498,16.8639309691761,11.1637127756536,11.7601754617376,11.3194188058958,11.3273286671686,..,..,..,..
China,CHN,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Time required to start a business (days),IC.REG.DURS,..,..,35,35,41,38,38,38,33,34.4,31.4,..
China,CHN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,88.8938602238166,118.99831924014,132.657493501231,126.729344965327,119.771628692127,143.095626863464,143.634070624107,142.106616699561,150.825498496199,157.649225927411,169.210570805687,..
China,CHN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,9.13140240176498,9.84698036783904,10.1809272057577,10.3956013354774,10.2923722076604,10.3940977870316,..,..,..,..
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.60995083704852,1.84111855220127,2.07574678645169,2.03641970693166,2.01072330156397,2.20930400556434,2.04204909232752,1.96540758711362,2.00440703363938,2.01490179881522,2.08904616701581,..
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.00157186757140214,6.65870796169192,34.7667488692781,41.0168743137341,47.7567162731978,55.2980834070778,63.1702780188133,72.0713209045364,80.7627145493731,88.7083346182169,92.2734908227189,..
China,CHN,Internet users (per 100 people),IT.NET.USER.P2,0,1.77591320677415,10.5231526193851,16,22.6,28.9,34.3,38.3,42.3001174855995,45.8,49.3,..
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,18.984379699295,30.5144315701197,26.6623727519103,25.5653110416756,27.5340415761998,27.5127042706018,25.8079484045584,26.2740073401972,26.965489517382,..,..
China,CHN,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,..,..,57.7777777777778,61.1111111111111,61.1111111111111,62.2222222222222,62.2222222222222,68.8888888888889,70,70,70,..
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,32.1572725645547,39.352235791513,64.4900468104344,61.7801229687105,56.2311891680455,43.6321774867401,49.2412111681744,48.6072473191241,45.7018579725976,43.8222226261474,41.5346842240697,..
China,CHN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,102.1052631579,100,83.3213075124,81.4861629502,74.9403200124,81.598028571,74.4751960461,70.0708480336,71.6697704083,74.77308628,..,..
China,CHN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,55301411000,145647968000,320800407000,371721326000,378468990000,445941912000,559772055000,710233988000,750745640000,874463286000,..,..
China,CHN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,11.6854763126956,9.10853829482913,2.66474460156872,2.36905262217525,2.06687291950825,2.9027695247256,3.37342036305457,3.46662227784315,3.16162991365675,1.51789724760789,..,..
China,CHN,Net migration,SM.POP.NETM,..,..,..,-1884105,..,..,..,..,-1500000,..,..,..
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,195940000,4821840600,11149950093.0115,17512629294.2338,22693712399.0908,22902750133,33439808465,40483340782,39221093635,38818824246,..,..
China,CHN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3487000000,38399300000,133272548471.97,169389842757.937,186797550544.348,167070808699.25,272986562273.448,331591710742.215,295625587109,347848740396.86,..,..
China,CHN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2032370000,1711750000,1247870000,1487940000,1479510000,1129470000,646110000,-702820000,-194130000,-651110000,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 09/18/2015,,,,,,,,,,,,,,,
