Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Cameroon,CMR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,194.277568711917,170.708751469844,240.736342406769,249.133823598786,262.794591306123,261.176829017398,258.320930464318,259.528534999064,262.333070846365,..,..,..
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,11151578702.7901,9287367568.80529,17953066721.0949,20431780377.8605,23322254113.5623,23381142146.6485,23622483983.7101,26587311527.5711,26472056037.7696,29567504655.4935,32548591285.8631,..
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-6.10569764608255,4.17358103169366,3.22400298454073,3.25566449298418,2.88404623386009,1.93185059072778,3.26864887397058,4.14059184658242,4.58873870051141,5.56168812850224,5.88629466364046,..
Cameroon,CMR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.64309843099718,2.8661870482502,3.93979031287112,1.02308041097584,3.66404697731153,3.7073275932126,2.61860915783537,2.96732655953579,2.99789436911742,2.39151907261743,4.04166584509167,..
Cameroon,CMR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,24.5753914070137,22.1350627323801,21.0193577270511,22.9032130400403,23.430607376217,23.478825828951,23.3941230421261,23.5712514268778,23.181337114222,22.8850525704375,22.7255989029564,..
Cameroon,CMR,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,29.4507585074536,36.0164966703706,33.2300326474952,29.8108772020455,28.974303872898,29.8966316855888,29.916794685964,29.57740223133,30.2382634270233,29.8706326048214,30.6327502773622,..
Cameroon,CMR,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,45.9738523399316,41.8484405972493,45.7506096254537,47.2859097579143,47.595088750885,46.6245424854602,46.6890822719099,46.8513463417922,46.5803994587547,47.2443148247411,46.6416508196815,..
Cameroon,CMR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.1829143997954,23.2529692672165,23.0043691198248,23.9302331613678,24.1301250719444,16.0365227071295,17.3474591982186,18.387248298235,18.7951536038309,20.6573801320278,21.5550195563174,..
Cameroon,CMR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,17.3135310413305,19.6615752189471,20.9532582135755,24.6053470317518,28.2120187911924,21.0286537765659,23.0135406348536,26.4723129951566,26.6076233127449,28.9093912523199,27.5313208330059,..
Cameroon,CMR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.8119783746051,16.7208854755784,16.8153605946235,17.3063069926352,18.2178586033915,18.5177697435431,19.0422330607018,20.5937021522438,19.3774305937341,19.5047006578114,20.2555988691629,..
Cameroon,CMR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,14.2621092732867,..,..,..,..,..,..,..,..,..,..,..
Cameroon,CMR,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,-5.58577904701397,..,..,..,..,..,..,..,..,..,..,..
